,Ant,Node,A Priori Status,Auto Metrics Flags,Dead Fraction in Ant Metrics (Jee),Dead Fraction in Ant Metrics (Jnn),Crossed Fraction in Ant Metrics,Flag Fraction Before Redcal,Flagged By Redcal $\chi^2$ Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Average Dead Ant Metric (Jee),Average Dead Ant Metric (Jnn),Average Crossed Ant Metric,Median $\chi^2$ Per Antenna (Jee),Median $\chi^2$ Per Antenna (Jnn)
69,129,10,RF_ok,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,-0.014371694730614882,-1.4477982425797167,-1.1428218036081514,-1.0638468447100682,-0.29558942522507575,0.25124643318407225,-0.5902501646832802,-0.2838565961512492,0.7775041753902647,0.7378482913556316,0.44041730534956136,1.720132976770401,1.460317701101303
70,130,10,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,-1.226181798804539,0.9001836833938697,-1.114176968836638,-0.30345423629399787,0.6119744404360948,0.2608254058691488,0.08678097357052365,9.982466740015116,0.7699491139533468,0.7268604234217856,0.4527011645974061,1.5524291694164276,1.271658033132553
71,135,12,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.19606038570355472,0.6895387045184188,2.598317082739015,-0.8336582055924451,0.7821467694602634,0.053408443145213425,1.3263254400306823,0.16872075761638222,0.7606854588035893,0.7232302184413061,0.44306043035336806,1.1080436408519745,1.0217569768428802
72,136,12,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,0.6221024664699508,12.308127071908714,-0.996909407537157,-0.22717362417996403,0.05402379565283657,8.070273873274392,0.5903339013962838,15.012079650491549,0.7785616166268688,0.7089849658916041,0.4281670514168751,3.3786951899528503,3.003817856311798
73,137,7,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,31.179520875713163,38.338717793570844,17.736933353468427,18.613577698658734,29.24758198034163,36.94517159432321,11.229836913908159,17.36968644697987,0.033666960801236906,0.03902084824789741,0.005949501186538035,1.2335858643054962,1.308634877204895
74,138,7,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,30.83335099110029,33.66266853300568,1.7999568040783491,0.9693258824169458,11.77283798300777,12.305738492217863,-0.7281901711879988,0.3573466698454552,0.6811808695999622,0.6512877979409358,0.22103217762871855,4.64145302772522,3.5651854872703552
75,140,13,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.28688301693138407,0.014814705818923905,-0.9236127490400732,-0.6825799772428277,-0.23116219335432892,1.487069947287952,2.321454436201631,-0.4788263425828549,0.8008331889284982,0.756054321374746,0.3990403557698285,1.5691543221473694,1.3562712967395782
76,141,13,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,1.8274803579250463,0.5026960413466062,-0.8492883657693638,0.7774183375263123,3.50008095652727,-0.7077304629165835,5.244659209061057,1.2917677145588498,0.8017542966211492,0.755437796970384,0.3903503882296452,1.5012750327587128,1.3564281463623047
77,142,13,RF_maintenance,1.0,0.0,1.0,0.0,1.0,0.0,1.2738091279841055,45.7841755991119,-1.0989699707868181,22.503165860849897,0.28259179462921796,34.34436959913627,7.770962129340305,23.4514097501856,0.8003388091209183,0.041940937502084684,0.728198774767506,2.4650968313217163,1.2407400608062744
78,143,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,3.116349999832719,1.2433986133121546,-0.5053526326214368,0.09913197911725133,0.6130771498799126,-0.04867036461567495,-0.28641634365487423,-1.0086535936771386,0.7993852788009269,0.7604327672952125,0.3874407716600093,1.4422094225883484,1.2952460050582886
79,144,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.47430475407288647,-0.5773622791622097,-0.4969711509877038,-1.1613024285083926,-0.6264188883697718,-0.15409279123061592,0.16637716700125452,1.7077553721085903,0.8024028859707352,0.7585175936900967,0.39664104216223367,1.2560900151729584,1.1735438406467438
80,145,14,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,-0.8110740998401764,-0.21243805302576266,0.6908152382389218,1.0701059113905587,2.0545976945781037,-1.0399589703379548,0.630560028704848,10.178107855331787,0.7962811049756892,0.7390114873380749,0.40713726002549977,1.3588596880435944,1.254593551158905
81,155,12,RF_maintenance,1.0,1.0,1.0,0.0,1.0,0.0,35.88530515934277,40.00651568767989,20.652898141537374,21.83019065164911,26.61089464048009,33.37543307192396,21.48615036745104,26.198502950074143,0.03499898047649707,0.033598153223471386,0.004295711484080894,1.2482919096946716,1.2595862746238708
82,156,12,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,2.44701044042945,2.429456381477725,0.9068877742825985,-0.9878273205010215,-0.17248162204449233,-0.2877730873131119,2.1761149718091515,8.39103481903986,0.769600260106315,0.7176082215046946,0.4279075135358162,1.2588117122650146,1.1634215116500854
83,157,12,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.7390300340267059,0.021861581313129635,1.7685430051073812,-1.136727667359959,-0.6753937897084561,-0.2733994049950799,2.4658063821459195,-0.6269057261374825,0.7830070972044709,0.7304571736377797,0.4249503987758446,1.25276780128479,1.0925715267658234
84,158,12,digital_ok,1.0,0.0,0.0,0.0,0.0,0.0,2.429861521986637,1.3300426581152347,-0.8694956066770061,-0.4011982961682455,2.230108625181317,-0.22816766202116898,0.12482288906387068,29.992157007824005,0.7917853766329519,0.7390218525885209,0.4193119259384318,1.1420282125473022,1.036824643611908
85,160,13,digital_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.33492442245242243,-1.254525638644937,0.11576455940314292,1.4603120234752665,1.4671586891642496,-1.522519867594898,0.6288371574534333,0.21857181560626174,0.8003290681721846,0.7483273893941264,0.41106098691159865,1.2219935655593872,1.0375457108020782
86,161,13,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,1.7100811917921128,47.90054869232356,0.2074409139386552,2.4149752428513436,0.7327166246841104,8.716322444251267,0.9932902494428062,0.9274605815860737,0.8018748547829783,0.6307725059939203,0.4009004591873855,2.6103270649909973,3.824540436267853
87,162,13,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,0.8442963317812445,-0.3930241269218217,-0.5809706739437084,-0.7817364099779438,1.3689810605834094,-0.6720195781187406,0.05035454500427978,0.7658364952617265,0.8043922582056932,0.7572032517516946,0.3979683238375686,1.345854103565216,1.1314571797847748
88,163,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.6358336023343409,-0.6594428144347715,-0.2672817335056002,-0.7914743653484536,-0.9701744501027776,1.786634640123618,-0.19800990282290573,1.2808876446824298,0.8068585568742223,0.7548951114557056,0.3980959446948409,1.3223680555820465,1.2141925692558289
89,164,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.0742728991574237,-1.028697812421596,-0.33686027728974444,-0.304868393760747,-0.08328245978010866,0.7109639908361364,0.1911618304506915,3.6144445759115174,0.8032922813125386,0.753901241104548,0.4026248379061668,1.269244223833084,1.1509103178977966
90,165,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.5850661288702929,1.6824205979968814,0.45263804527864804,-0.8724085637389096,1.1674945150528557,-0.0972234052428701,-0.6659103520226681,-0.5314438857810801,0.7978446417954183,0.7461345852644495,0.4128665062248122,1.4062638580799103,1.2419690191745758
91,166,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.23243243243243245,0.014371694730615576,-0.2790016625770127,0.5720567068513238,0.6664015417103626,-0.2779219042094773,-0.9019261387785354,-1.0855613514421771,-1.9170518572821713,0.789892570323608,0.7408182404618898,0.40627712393385373,2.026104509830475,1.7212340235710144
92,176,12,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,3.9980926898871325,-1.0247366722403455,-0.7261975626973494,0.022222238036904096,0.5236449816880712,0.6480632972533696,-0.30476095205593184,-0.0809506357909852,0.7632890311082593,0.7072475022677783,0.44488709581895053,1.0479146838188171,0.9483636766672134
93,177,12,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.8899823063171002,-1.0646594471651005,0.3602363878984277,-0.46392220250123595,-1.1838902522054509,1.2192434469121551,2.889348147775803,1.4888643979829612,0.7790075503184529,0.7189199018941597,0.4392914616990448,1.0482134521007538,0.9120919406414032
94,178,12,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.6475241081677559,-1.6667976141219558,-0.7889756660318177,-0.95800723480368,-0.7932475471377172,0.1386733492010211,-0.6327977611866473,2.654294926887414,0.7875198536916644,0.7279178682773207,0.4325126047422336,1.005570650100708,0.9143105447292328
95,179,12,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,0.4255882006119546,1.1799893893680522,0.15421751072938816,1.2360862667907369,8.702436053391876,-0.8701024542927884,6.060242460366669,-0.48392724834198225,0.7921435607882942,0.7310175775966048,0.4310799345876972,1.056819498538971,0.9628702104091644
96,180,13,RF_maintenance,1.0,0.715359828141783,1.0,0.0,1.0,0.0,62.58179678621408,57.13567333534741,1.8868919808263018,22.55548509670677,26.522973147643782,33.4868551963474,4.6450467020067485,29.51472946661796,0.3265930594686668,0.06445984315606657,0.2589924593319995,2.795401930809021,1.3717393577098846
97,181,13,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,0.3488315556460882,1.022075720329871,0.84686388469889,0.46977101531887316,-0.7131153280418714,-0.49633908058081283,0.16029065406739912,8.48001340601765,0.7996441195157736,0.7381556193780247,0.4289495837966533,0.9624121338129044,0.7931020259857178
98,182,13,RF_maintenance,1.0,0.2749731471535983,0.0,0.0,1.0,0.0,9.508991164243023,7.678227514431559,8.754630931753146,14.505328225815989,25.91518639643897,14.173042991723715,2.9285672977525707,74.09755104197086,0.4979945760089121,0.6340764774272144,0.4578705198113067,1.4728718996047974,1.782762497663498
99,183,13,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-1.3764088160306425,-1.293507924441273,-0.045214245559628455,1.495875236787715,0.010712975688301079,0.12417416681522216,3.2264013265834173,0.799659674763556,0.8002370608731089,0.743898690300875,0.41415119314991417,0.8476443439722061,0.7128257155418396
100,184,14,RF_maintenance,1.0,0.0,0.0,0.0,1.0,0.0,3.7278981661848123,-0.7743010263394666,-0.8605623262838563,-0.53708909907681,6.24405790435177,0.53448209589624,144.55002144758683,0.5718801322237764,0.7132511557734462,0.7428129832351906,0.45981593526089587,2.107202649116516,2.3617653250694275
101,185,14,RF_ok,0.0,0.0,0.0,0.0,0.0,0.0,-0.23118253494796073,-0.08117660474099651,0.5195900427057673,0.5276662109889745,-1.101792305713175,1.0350590331645733,-0.49835431236426975,-0.6614679874744201,0.8014778819728502,0.7379148981621315,0.4173020747592115,1.4547848105430603,1.3539002537727356
102,186,14,RF_ok,1.0,0.0,0.0,0.0,0.0,0.0,0.3584568579769949,-0.1584170617581526,0.6965004317434306,0.9127856225815775,1.8498519184214763,-0.905465688449899,7.253225025589041,-0.2280364008144786,0.7944433438048144,0.733802155372953,0.42442523530060633,1.5415006577968597,1.3555340766906738
103,187,14,RF_ok,1.0,0.0,0.0,0.0,0.0,0.23243243243243245,0.4141652979633047,0.7160757627120815,-1.035533218431563,-0.8470239762777402,-0.007882548716539591,0.08505457666827232,4.839962220624316,13.312526799067754,0.7822761365289715,0.7280874545842938,0.42521972476390146,2.1123188734054565,1.803442269563675
