,Ant,Node,A Priori Status,Auto Metrics Flags,Flag Fraction Before Redcal,Flagged By Redcal chi^2 Fraction,ee Shape Modified Z-Score,nn Shape Modified Z-Score,ee Power Modified Z-Score,nn Power Modified Z-Score,ee Temporal Variability Modified Z-Score,nn Temporal Variability Modified Z-Score,ee Temporal Discontinuties Modified Z-Score,nn Temporal Discontinuties Modified Z-Score,Median chi^2 Per Antenna (Jee),Median chi^2 Per Antenna (Jnn)
35,90,9,RF_maintenance,0.0,1.0,0.0,3.2472772252595394,2.220173197985079,2.313354677651421,-0.8872463471326053,1.430170295614823,0.6127002529035563,1.3874010918403765,0.8934418906519713,1.0082026422023773,0.9900469928979874
36,91,9,digital_ok,0.0,0.63,0.0,-0.8791993582238918,-0.02100455047451343,0.5747987065204067,0.0561918827871584,-0.11265791708963592,2.1826709651691463,-1.3295514303247888,3.06697024169188,0.7234170883893967,0.7669592052698135
37,92,10,digital_ok,0.0,0.9,0.0,1.0340868122117375,2.470200934217748,-0.11887811156718728,0.3534010613164001,0.7952415863976795,0.46769470808435176,-1.2612842643214344,-0.7408878403127754,8.303514026360966e-18,8.6075060034015e-18
38,93,10,RF_maintenance,1.0,1.0,0.0,10.96037636720902,15.006132877999033,60.99591276431951,65.54524778561473,0.7143029168885598,0.574932321246049,-1.2121564628197803,-1.036852221132056,1.0682480037212372,1.0584943890571594
39,94,10,RF_maintenance,0.0,1.0,0.0,0.9876911163030991,2.093527153469026,-0.4420997998685619,-0.6687916473036326,0.9525825179657611,0.7609550289376531,-0.9512716138925466,-0.652069635276525,1.28348983438423e-15,2.260829192043609e-15
40,98,7,digital_maintenance,1.0,1.0,0.0,13.47618842784963,16.59948055451047,53.28001999556296,55.58573668145592,0.5248033805660401,0.5350237112586557,1.338648342859006,1.345919592831546,1.5141199231147766,1.4114058315753937
41,99,7,digital_ok,1.0,1.0,0.0,4.333232958338518,0.39728531921266996,5.256831611546311,2.337602478986837,5.923660025914843,-0.38555831814283487,19.167810312081517,0.38204953126375607,3.5876891016960144,4.140605211257935
42,100,7,RF_maintenance,1.0,1.0,0.0,0.15603546181379563,14.848235017495872,-0.4127441171112123,58.148110595673074,-0.600202021796786,-0.07047853618321606,0.9863066158104963,1.5442467800516821,3.711040198802948,1.4785053730010986
43,101,8,RF_maintenance,0.0,1.0,0.0,-0.2191422007972632,-0.39723213524923146,-1.2330436995808514,-1.2483452095291583,1.7308421178405644,1.104312028856989,0.5104654342100116,-0.7504189250630033,3.871810793876648,3.6671056747436523
44,102,8,digital_ok,0.0,0.32,0.0,-0.4143634339657214,0.7337305929203591,2.964348046931326,-0.30044296874776233,1.502173943784612,0.5923601145646273,0.5157070952055509,-0.8109946442497569,0.9656294882297516,1.0474725663661957
45,103,8,digital_ok,0.0,0.32,0.0,0.3137447039519222,0.4243610654633078,-0.8809224879049232,0.03788588466679878,1.3925006377164886,1.0877794030989276,-0.7079148151146908,-0.7555316924635376,0.8765639811754227,0.9167010337114334
46,104,8,digital_ok,0.0,0.32,0.0,-0.20809776210658165,0.5558180663317444,-0.2935811096085079,-1.1469052154771169,1.838812896905694,1.2494973074886249,-0.4999353202719321,-0.6832047298723111,0.9739393442869186,1.024619996547699
47,105,9,digital_ok,1.0,1.0,0.0,-0.910912820340057,1.41388734458441,-0.3826539590001517,4.678373697321679,0.0004906768094748253,0.10284602172949642,-1.3672018918017317,-0.9763630492500796,1.3501059114933014,1.3462038934230804
48,106,9,digital_ok,0.0,0.63,0.0,0.48899459105113585,-1.339454617044994,0.3689108668502899,-0.017004123480130626,-0.18121874500886656,0.291446036253106,-1.3556685250466771,-1.3015557182967041,0.9156194627285004,0.9485875368118286
49,107,9,digital_ok,0.0,0.63,0.0,1.2689698091486143,0.05007836436787846,0.8031271231817174,0.9591179810278277,-0.07148542976102289,0.48988025884404346,0.008468935859903081,-0.301351631837906,1.0143304765224457,1.0593129098415375
50,108,9,digital_ok,0.0,0.63,0.0,-0.7512773743933189,-0.1621165368436439,-1.2809449708156149,-1.2072654967010037,-0.13238249365060922,0.1635207631587106,-1.1867013326687414,-0.9384258176514719,1.0640641748905182,1.1460214853286743
51,109,10,digital_ok,0.0,0.9,0.0,1.4902788406702385,2.5450796699607836,2.0072146447559507,0.5854963353312167,0.7969464271573704,0.48632692813668055,-1.5396928886533479,-0.6228477267127421,1.1251355111598969,1.1916860044002533
52,110,10,RF_maintenance,0.0,1.0,0.0,0.6531993916669724,2.707839562316361,1.1164368429769709,0.1957587545264154,0.8732156731602551,0.47997384396878084,-1.6509783597263241,-0.8550661227900667,2.5233929157257085,2.4808611869812025
53,111,10,digital_ok,0.0,0.9,0.0,1.1965240118080671,1.2750198591087685,-0.2033897154327639,-0.02807135732649604,0.7951288327003518,0.525292359230364,-1.5812688060942348,-0.9851415241207362,8.509863411867118e-16,1.2385997351577123e-15
54,112,10,RF_maintenance,1.0,1.0,0.0,27.112199455898715,1.2247380364686844,2.9280112223229984,2.0115298550144938,0.8324253045830871,0.4428748231977462,-1.0490626823788947,-1.1895226490809416,2.196019768714905,1.7144080400466921
55,116,7,RF_maintenance,1.0,1.0,0.0,15.104734867035239,16.68140636917248,56.01617482884921,58.37457864783762,0.8475954600039483,0.5250738370264957,1.1442339772256596,1.5637921186762476,1.4193845987319946,1.4092767238616943
56,119,7,RF_maintenance,0.0,1.0,0.0,2.891695013783264,-0.22042275007231946,0.13813733515991924,-0.9686091178733486,-0.6420422505464206,-0.7616916239752356,1.2336586803029985,1.832711678463255,4.90102481842041,4.767043352127075
57,120,8,digital_ok,0.0,0.32,0.0,0.21127648969189117,-0.6815284602582348,2.6295459142809894,0.17931774151046734,2.0688554133641497,1.0026506520777452,0.6956051067362939,0.7407980351886999,0.16730673238635063,0.1836060807108879
58,121,8,RF_maintenance,1.0,1.0,0.0,3.5127339852439388,1.3524865857554087,15.163634486643337,12.884239230590365,-0.40291336502004194,1.8928086137934077,0.1270812989471449,11.838771355827657,4.558312892913818,4.64709997177124
59,122,8,digital_maintenance,0.0,1.0,0.0,0.48838464353057953,0.7041533610940433,-0.27179628213790713,-0.9044023988117944,1.6491273053509627,0.8582975245206748,-0.8019393600238293,-0.5658909021652082,4.1820162534713745,3.996274173259735
60,123,8,RF_maintenance,1.0,1.0,0.0,6.42520994785206,3.8981438059850304,21.201526374459384,17.010505756064997,-0.12175613211756717,-0.03860604462431021,-1.300252817574572,-1.4050788579223221,3.5663357973098755,3.611528754234314
61,124,9,digital_ok,0.0,0.63,0.0,1.0896433682003306,0.21651875215793748,2.232337079229457,-0.10840966955439635,2.1482254518250303,1.6080247350092007,3.4435721060904254,1.2019298044199265,1.193537324666977,1.1747742891311646
62,125,9,RF_maintenance,0.0,1.0,0.0,-0.019202380153837573,-0.47269609821644293,0.7593133587961952,1.2148997511667943,-0.0102525102733041,0.13650202034478132,-1.2095217215355236,-1.348973670365989,0.92862568795681,0.9402543157339096
63,126,9,RF_maintenance,0.0,1.0,0.0,-0.7106571128305555,0.9210195983055929,0.4638218077109899,3.5681505158956965,0.273485230359242,0.2119442881899694,-1.0871679612127727,-1.2018988865995397,4.8566200733184814,4.332942247390747
64,127,10,digital_ok,1.0,1.0,0.0,2.3253519350229106,3.070944877174926,31.189278267021027,25.11673401574256,0.8816736502278989,0.7737771556426583,0.17232332435725967,-0.23282424734332782,2.149200916290283,2.113751530647278
65,128,10,digital_ok,1.0,1.0,0.0,0.05532408369329423,0.9976905769382087,3.674859943090865,5.493815274978335,0.6624117530502768,0.45058114737926563,-1.7151602694046675,-1.309540027854742,0.0,0.0
